quote_date,description,item_id,price
1998-02-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.01892879
1998-02-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,19.36962464778157
1998-02-01,MEN'S TIE,510419,10.98969924962406
1998-02-01,MENS JACKET/COAT,510104,55.76583976259542
1998-02-01,MENS SHOE FORMAL STYLE,510501,42.97743310574713
1998-02-01,MENS SOCKS 1 PAIR,510413,3.5579310215517244
1998-03-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.69358179432624
1998-03-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,19.648732949315068
1998-03-01,MEN'S TIE,510419,11.071547165283018
1998-03-01,MENS JACKET/COAT,510104,62.29805346259542
1998-03-01,MENS SHOE FORMAL STYLE,510501,43.51136044411765
1998-03-01,MENS SOCKS 1 PAIR,510413,3.5576975821649484
1998-04-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.28161426666667
1998-04-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,19.887490855350553
1998-04-01,MEN'S TIE,510419,11.261594202536232
1998-04-01,MENS JACKET/COAT,510104,61.87644787258687
1998-04-01,MENS SHOE FORMAL STYLE,510501,43.639163784000004
1998-04-01,MENS SOCKS 1 PAIR,510413,3.593017533192983
1998-05-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.87478130656934
1998-05-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.770766543065694
1998-05-01,MEN'S TIE,510419,11.673523141992883
1998-05-01,MENS JACKET/COAT,510104,61.74841072790698
1998-05-01,MENS SHOE FORMAL STYLE,510501,44.16365039467681
1998-05-01,MENS SOCKS 1 PAIR,510413,3.565816319217687
1998-06-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.55274048042705
1998-06-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.7059862650519
1998-06-01,MEN'S TIE,510419,11.569578952631579
1998-06-01,MENS JACKET/COAT,510104,60.190601498496235
1998-06-01,MENS SHOE FORMAL STYLE,510501,44.349068300358425
1998-06-01,MENS SOCKS 1 PAIR,510413,3.6143685936860073
1998-07-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.23222248199234
1998-07-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.232167888111885
1998-07-01,MEN'S TIE,510419,10.808505744061302
1998-07-01,MENS JACKET/COAT,510104,52.76205775144033
1998-07-01,MENS SHOE FORMAL STYLE,510501,43.74505763141762
1998-07-01,MENS SOCKS 1 PAIR,510413,3.480448262137931
1998-08-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.95416086058394
1998-08-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.11121006975089
1998-08-01,MEN'S TIE,510419,10.932905659245282
1998-08-01,MENS JACKET/COAT,510104,57.621089461478604
1998-08-01,MENS SHOE FORMAL STYLE,510501,44.207876655598454
1998-08-01,MENS SOCKS 1 PAIR,510413,3.4941052520350877
1998-09-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.54697205211268
1998-09-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.33055181586207
1998-09-01,MEN'S TIE,510419,11.40102564029304
1998-09-01,MENS JACKET/COAT,510104,61.46745095294118
1998-09-01,MENS SHOE FORMAL STYLE,510501,45.10946062517986
1998-09-01,MENS SOCKS 1 PAIR,510413,3.646999983678571
1998-10-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.793006938513514
1998-10-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.184914157388317
1998-10-01,MEN'S TIE,510419,11.466491234385964
1998-10-01,MENS JACKET/COAT,510104,66.38926467794118
1998-10-01,MENS SHOE FORMAL STYLE,510501,43.82503725407407
1998-10-01,MENS SOCKS 1 PAIR,510413,3.581281126441281
1998-11-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.236756938513516
1998-11-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,19.7763637006734
1998-11-01,MEN'S TIE,510419,11.549122822807018
1998-11-01,MENS JACKET/COAT,510104,67.32667826223775
1998-11-01,MENS SHOE FORMAL STYLE,510501,44.395107385
1998-11-01,MENS SOCKS 1 PAIR,510413,3.574195788636364
1998-12-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.01515069832776
1998-12-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.312901113993174
1998-12-01,MEN'S TIE,510419,11.802076139100345
1998-12-01,MENS JACKET/COAT,510104,69.21774300694445
1998-12-01,MENS SHOE FORMAL STYLE,510501,44.377655388965515
1998-12-01,MENS SOCKS 1 PAIR,510413,3.6570790225773195
1999-01-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.923084341121495
1999-01-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.305850062
1999-01-01,MEN'S TIE,510419,11.341470603431372
1999-01-01,MENS JACKET/COAT,510104,65.52861860921053
1999-01-01,MENS SHOE FORMAL STYLE,510501,42.89029291121951
1999-01-01,MENS SOCKS 1 PAIR,510413,3.554339610566038
1999-02-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.38314621273408
1999-02-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.469239219565218
1999-02-01,MEN'S TIE,510419,12.010937520703125
1999-02-01,MENS JACKET/COAT,510104,61.56962349707113
1999-02-01,MENS SHOE FORMAL STYLE,510501,44.315726007258064
1999-02-01,MENS SOCKS 1 PAIR,510413,3.484555543074074
1999-03-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,39.033087950175435
1999-03-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.764501813745703
1999-03-01,MEN'S TIE,510419,12.760472744727272
1999-03-01,MENS JACKET/COAT,510104,63.30350395826771
1999-03-01,MENS SHOE FORMAL STYLE,510501,45.22210359630996
1999-03-01,MENS SOCKS 1 PAIR,510413,3.573199989090909
1999-04-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.758630348630135
1999-04-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.503255111409395
1999-04-01,MEN'S TIE,510419,13.162123317157535
1999-04-01,MENS JACKET/COAT,510104,61.96092059832636
1999-04-01,MENS SHOE FORMAL STYLE,510501,45.79187968085106
1999-04-01,MENS SOCKS 1 PAIR,510413,3.598927326989619
1999-05-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.625772029530204
1999-05-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.049932744107746
1999-05-01,MEN'S TIE,510419,13.401706514027305
1999-05-01,MENS JACKET/COAT,510104,63.157723653658536
1999-05-01,MENS SHOE FORMAL STYLE,510501,46.3252433125
1999-05-01,MENS SOCKS 1 PAIR,510413,3.590735774648829
1999-06-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.93528642020202
1999-06-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.134314452508363
1999-06-01,MEN'S TIE,510419,13.36126283006826
1999-06-01,MENS JACKET/COAT,510104,64.45181140679244
1999-06-01,MENS SHOE FORMAL STYLE,510501,46.572013913993175
1999-06-01,MENS SOCKS 1 PAIR,510413,3.60581079972973
1999-07-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.67106189383561
1999-07-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.156398685314684
1999-07-01,MEN'S TIE,510419,12.572768178581313
1999-07-01,MENS JACKET/COAT,510104,56.97190691779661
1999-07-01,MENS SHOE FORMAL STYLE,510501,44.610565628975266
1999-07-01,MENS SOCKS 1 PAIR,510413,3.557517719609929
1999-08-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.69128039446367
1999-08-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.249820230935253
1999-08-01,MEN'S TIE,510419,12.696560305354609
1999-08-01,MENS JACKET/COAT,510104,57.00160161875
1999-08-01,MENS SHOE FORMAL STYLE,510501,45.23319171276596
1999-08-01,MENS SOCKS 1 PAIR,510413,3.593591540492958
1999-09-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.3414338041958
1999-09-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.78439455847751
1999-09-01,MEN'S TIE,510419,12.822169133860294
1999-09-01,MENS JACKET/COAT,510104,61.024280403030296
1999-09-01,MENS SHOE FORMAL STYLE,510501,46.02699320629371
1999-09-01,MENS SOCKS 1 PAIR,510413,3.650385952596491
1999-10-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.4797954778157
1999-10-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.044320643205577
1999-10-01,MEN'S TIE,510419,12.758960601111111
1999-10-01,MENS JACKET/COAT,510104,64.3062826542751
1999-10-01,MENS SHOE FORMAL STYLE,510501,46.096061863013695
1999-10-01,MENS SOCKS 1 PAIR,510413,3.6365613893333335
1999-11-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.91902465853658
1999-11-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.233819515972222
1999-11-01,MEN'S TIE,510419,13.24106385180851
1999-11-01,MENS JACKET/COAT,510104,64.05119144765342
1999-11-01,MENS SHOE FORMAL STYLE,510501,45.970138629065744
1999-11-01,MENS SOCKS 1 PAIR,510413,3.680666650315789
1999-12-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.84816694333333
1999-12-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.864046898996655
1999-12-01,MEN'S TIE,510419,13.0940678200339
1999-12-01,MENS JACKET/COAT,510104,62.17335580469799
1999-12-01,MENS SHOE FORMAL STYLE,510501,45.545844790540535
1999-12-01,MENS SOCKS 1 PAIR,510413,3.62845888859589
2000-01-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.41101716949153
2000-01-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,19.635993338047136
2000-01-01,MEN'S TIE,510419,12.145492956021126
2000-01-01,MENS JACKET/COAT,510104,53.617293432330825
2000-01-01,MENS SHOE FORMAL STYLE,510501,43.024117822837376
2000-01-01,MENS SOCKS 1 PAIR,510413,3.392399981527273
2000-02-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.60755195793104
2000-02-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.744377314590746
2000-02-01,MEN'S TIE,510419,13.290073294908424
2000-02-01,MENS JACKET/COAT,510104,53.5427387186722
2000-02-01,MENS SHOE FORMAL STYLE,510501,44.27683654836364
2000-02-01,MENS SOCKS 1 PAIR,510413,3.5123371421839082
2000-03-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.66939810702341
2000-03-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.612000096551725
2000-03-01,MEN'S TIE,510419,12.674223848411552
2000-03-01,MENS JACKET/COAT,510104,57.64804605977012
2000-03-01,MENS SHOE FORMAL STYLE,510501,45.966428777857146
2000-03-01,MENS SOCKS 1 PAIR,510413,3.520424006466431
2000-04-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.61148526666667
2000-04-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.626220832775918
2000-04-01,MEN'S TIE,510419,12.93718752017361
2000-04-01,MENS JACKET/COAT,510104,57.76898122264151
2000-04-01,MENS SHOE FORMAL STYLE,510501,46.598525391366906
2000-04-01,MENS SOCKS 1 PAIR,510413,3.6185251587410074
2000-05-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.18601985460526
2000-05-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.030769312587413
2000-05-01,MEN'S TIE,510419,13.041322059016949
2000-05-01,MENS JACKET/COAT,510104,57.279805484824905
2000-05-01,MENS SHOE FORMAL STYLE,510501,46.77665501637011
2000-05-01,MENS SOCKS 1 PAIR,510413,3.6560070439222616
2000-06-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.10174349276316
2000-06-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.274720368181818
2000-06-01,MEN'S TIE,510419,12.82523491714765
2000-06-01,MENS JACKET/COAT,510104,58.2813139080292
2000-06-01,MENS SHOE FORMAL STYLE,510501,46.470709476595744
2000-06-01,MENS SOCKS 1 PAIR,510413,3.631672332627986
2000-07-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.25476985131579
2000-07-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.139238495364236
2000-07-01,MEN'S TIE,510419,12.184417816472603
2000-07-01,MENS JACKET/COAT,510104,51.915040457258065
2000-07-01,MENS SHOE FORMAL STYLE,510501,44.29409118106061
2000-07-01,MENS SOCKS 1 PAIR,510413,3.563472200208333
2000-08-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.91137597181208
2000-08-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.509596042424242
2000-08-01,MEN'S TIE,510419,12.58800689419244
2000-08-01,MENS JACKET/COAT,510104,52.071607850980385
2000-08-01,MENS SHOE FORMAL STYLE,510501,44.79560742071428
2000-08-01,MENS SOCKS 1 PAIR,510413,3.7020422339084504
2000-09-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.19764515972696
2000-09-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.888904208904112
2000-09-01,MEN'S TIE,510419,13.188109980103093
2000-09-01,MENS JACKET/COAT,510104,56.47796885625
2000-09-01,MENS SHOE FORMAL STYLE,510501,46.16411799117647
2000-09-01,MENS SOCKS 1 PAIR,510413,3.688510616489362
2000-10-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.04641123554007
2000-10-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.418430120819114
2000-10-01,MEN'S TIE,510419,13.379142864285715
2000-10-01,MENS JACKET/COAT,510104,55.82496287537313
2000-10-01,MENS SHOE FORMAL STYLE,510501,46.24446461642857
2000-10-01,MENS SOCKS 1 PAIR,510413,3.688836342727273
2000-11-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.443389957966104
2000-11-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.754932520608108
2000-11-01,MEN'S TIE,510419,12.974275885172414
2000-11-01,MENS JACKET/COAT,510104,59.557481945255475
2000-11-01,MENS SHOE FORMAL STYLE,510501,45.37814984128114
2000-11-01,MENS SOCKS 1 PAIR,510413,3.6861010633574005
2000-12-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.84459027737705
2000-12-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.67829514590164
2000-12-01,MEN'S TIE,510419,12.904206919310345
2000-12-01,MENS JACKET/COAT,510104,61.95820701172414
2000-12-01,MENS SHOE FORMAL STYLE,510501,45.31807728111888
2000-12-01,MENS SOCKS 1 PAIR,510413,3.656549277640845
2001-01-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,33.10787253758865
2001-01-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.974027378498292
2001-01-01,MEN'S TIE,510419,12.597118668220338
2001-01-01,MENS JACKET/COAT,510104,51.48577793688889
2001-01-01,MENS SHOE FORMAL STYLE,510501,44.11932611460674
2001-01-01,MENS SOCKS 1 PAIR,510413,3.4620300550751884
2001-02-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.338447221969695
2001-02-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.030827162406013
2001-02-01,MEN'S TIE,510419,13.028979622448981
2001-02-01,MENS JACKET/COAT,510104,53.15186456694916
2001-02-01,MENS SHOE FORMAL STYLE,510501,43.69477484736842
2001-02-01,MENS SOCKS 1 PAIR,510413,3.5062342848535564
2001-03-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.624412009558824
2001-03-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.599894065371025
2001-03-01,MEN'S TIE,510419,13.130679273584905
2001-03-01,MENS JACKET/COAT,510104,58.26199211300813
2001-03-01,MENS SHOE FORMAL STYLE,510501,44.14414855703704
2001-03-01,MENS SOCKS 1 PAIR,510413,3.6303515394140624
2001-04-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.30510814676259
2001-04-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.34085416619217
2001-04-01,MEN'S TIE,510419,13.125567792673992
2001-04-01,MENS JACKET/COAT,510104,58.39817812627118
2001-04-01,MENS SHOE FORMAL STYLE,510501,43.945307275812276
2001-04-01,MENS SOCKS 1 PAIR,510413,3.706941152470588
2001-05-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.70571951508772
2001-05-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.5697251604811
2001-05-01,MEN'S TIE,510419,13.436773076595744
2001-05-01,MENS JACKET/COAT,510104,58.5656251359375
2001-05-01,MENS SHOE FORMAL STYLE,510501,43.730178990714286
2001-05-01,MENS SOCKS 1 PAIR,510413,3.656617625
2001-06-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.423472437152775
2001-06-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.292283819723185
2001-06-01,MEN'S TIE,510419,13.412253541197183
2001-06-01,MENS JACKET/COAT,510104,56.59118334503817
2001-06-01,MENS SHOE FORMAL STYLE,510501,43.6447522212766
2001-06-01,MENS SOCKS 1 PAIR,510413,3.7039705661029414
2001-07-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,33.493607371428574
2001-07-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,20.46833339219858
2001-07-01,MEN'S TIE,510419,12.652214295357142
2001-07-01,MENS JACKET/COAT,510104,50.14122975819672
2001-07-01,MENS SHOE FORMAL STYLE,510501,40.669454940363636
2001-07-01,MENS SOCKS 1 PAIR,510413,3.4587969712781956
2001-08-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.104440533582085
2001-08-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.8948015133574
2001-08-01,MEN'S TIE,510419,12.958363663272728
2001-08-01,MENS JACKET/COAT,510104,51.181052882591096
2001-08-01,MENS SHOE FORMAL STYLE,510501,42.668061259315586
2001-08-01,MENS SOCKS 1 PAIR,510413,3.509885037164751
2001-09-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.650811043243245
2001-09-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.54573000218978
2001-09-01,MEN'S TIE,510419,13.840384656153844
2001-09-01,MENS JACKET/COAT,510104,52.10503988650793
2001-09-01,MENS SHOE FORMAL STYLE,510501,44.14581068142293
2001-09-01,MENS SOCKS 1 PAIR,510413,3.500885590701107
2001-10-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.73996448642857
2001-10-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.41392863357143
2001-10-01,MEN'S TIE,510419,14.051489382269503
2001-10-01,MENS JACKET/COAT,510104,53.015137303529414
2001-10-01,MENS SHOE FORMAL STYLE,510501,44.19524389588015
2001-10-01,MENS SOCKS 1 PAIR,510413,3.6038351071684587
2001-11-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.92792533741496
2001-11-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.801496651360544
2001-11-01,MEN'S TIE,510419,13.844075373630137
2001-11-01,MENS JACKET/COAT,510104,55.26176910902527
2001-11-01,MENS SHOE FORMAL STYLE,510501,44.46782000150376
2001-11-01,MENS SOCKS 1 PAIR,510413,3.623799264265233
2001-12-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.20288679106529
2001-12-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.285923409059233
2001-12-01,MEN'S TIE,510419,13.607167262116041
2001-12-01,MENS JACKET/COAT,510104,53.20024694485596
2001-12-01,MENS SHOE FORMAL STYLE,510501,43.829552710447764
2001-12-01,MENS SOCKS 1 PAIR,510413,3.6234944025278812
2002-01-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,34.65512473736655
2002-01-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.40312505520833
2002-01-01,MEN'S TIE,510419,12.874331009507042
2002-01-01,MENS JACKET/COAT,510104,46.95896921752577
2002-01-01,MENS SHOE FORMAL STYLE,510501,42.59437780226415
2002-01-01,MENS SOCKS 1 PAIR,510413,3.501633445936255
2002-02-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,36.27155577703704
2002-02-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,22.249853545787545
2002-02-01,MEN'S TIE,510419,13.032173930434782
2002-02-01,MENS JACKET/COAT,510104,48.829411926470584
2002-02-01,MENS SHOE FORMAL STYLE,510501,44.4089579027027
2002-02-01,MENS SOCKS 1 PAIR,510413,3.553830623427419
2002-03-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,37.753851776678445
2002-03-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.21166081272085
2002-03-01,MEN'S TIE,510419,13.818345097887324
2002-03-01,MENS JACKET/COAT,510104,51.58474195962442
2002-03-01,MENS SHOE FORMAL STYLE,510501,45.66829037026022
2002-03-01,MENS SOCKS 1 PAIR,510413,3.63649251619403
2002-04-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.24178850656934
2002-04-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.293772279715302
2002-04-01,MEN'S TIE,510419,13.872392890714286
2002-04-01,MENS JACKET/COAT,510104,53.94076940288461
2002-04-01,MENS SHOE FORMAL STYLE,510501,45.85522264296296
2002-04-01,MENS SOCKS 1 PAIR,510413,3.581547148792453
2002-05-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.70700363972125
2002-05-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.22469317472924
2002-05-01,MEN'S TIE,510419,14.003944666435986
2002-05-01,MENS JACKET/COAT,510104,55.50054074324324
2002-05-01,MENS SHOE FORMAL STYLE,510501,45.270393232857145
2002-05-01,MENS SOCKS 1 PAIR,510413,3.618587765534351
2002-06-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,38.14108859795918
2002-06-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,23.77897263869863
2002-06-01,MEN'S TIE,510419,13.986143374061433
2002-06-01,MENS JACKET/COAT,510104,53.22042756581197
2002-06-01,MENS SHOE FORMAL STYLE,510501,44.9254854597015
2002-06-01,MENS SOCKS 1 PAIR,510413,3.6783333142222223
2002-07-01,MEN'S FORMAL RDY-MADE TROUSERS,510117,35.96797268591065
2002-07-01,MEN'S FORMAL SHIRT-LONG SLEEVE,510109,21.975607201428573
2002-07-01,MEN'S TIE,510419,12.955505252264809
2002-07-01,MENS JACKET/COAT,510104,48.06951132
2002-07-01,MENS SHOE FORMAL STYLE,510501,43.31697114014599
